# JeLLFysh - a Python application for all-atom event-chain Monte Carlo - https://github.com/jellyfysh
# Copyright (C) 2019, 2022 The JeLLyFysh organization
# (See the AUTHORS.md file for the full list of authors.)
#
# This file is part of JeLLyFysh.
#
# JeLLyFysh is free software: you can redistribute it and/or modify it under the terms of the GNU General Public
# License as published by the Free Software Foundation, either version 3 of the License, or (at your option) any later
# version.
#
# JeLLyFysh is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied
# warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU General Public License for more details.
#
# You should have received a copy of the GNU General Public License along with JeLLyFysh in the LICENSE file.
# If not, see <https://www.gnu.org/licenses/>.
#
# If you use JeLLyFysh in published work, please cite the following reference (see [Hoellmer2020] in References.bib):
# Philipp Hoellmer, Liang Qin, Michael F. Faulkner, A. C. Maggs, and Werner Krauth,
# JeLLyFysh-Version1.0 -- a Python application for all-atom event-chain Monte Carlo,
# Computer Physics Communications, Volume 253, 107168 (2020), https://doi.org/10.1016/j.cpc.2020.107168.
#
2.00250250 0.0000000000
2.00750751 0.0000000000
2.01251251 0.0000000000
2.01751752 0.0000000000
2.02252252 0.0000000000
2.02752753 0.0000000000
2.03253253 0.0000000000
2.03753754 0.0000000000
2.04254254 0.0000000000
2.04754755 0.0000000000
2.05255255 0.0000000000
2.05755756 0.0000000000
2.06256256 0.0000000000
2.06756757 0.0000000000
2.07257257 0.0000000000
2.07757758 0.0000000000
2.08258258 0.0000000000
2.08758759 0.0000000000
2.09259259 0.0000000000
2.09759760 0.0000000000
2.10260260 0.0000000000
2.10760761 0.0000000000
2.11261261 0.0000000000
2.11761762 0.0000000000
2.12262262 0.0000000000
2.12762763 0.0000000000
2.13263263 0.0000000000
2.13763764 0.0000000000
2.14264264 0.0000000000
2.14764765 0.0000000000
2.15265265 0.0000000000
2.15765766 0.0000000000
2.16266266 0.0000000000
2.16766767 0.0000000000
2.17267267 0.0000000000
2.17767768 0.0000000000
2.18268268 0.0000000000
2.18768769 0.0000000000
2.19269269 0.0000000000
2.19769770 0.0000000000
2.20270270 0.0000000000
2.20770771 0.0000000000
2.21271271 0.0000000000
2.21771772 0.0000000000
2.22272272 0.0000000000
2.22772773 0.0000000000
2.23273273 0.0000000000
2.23773774 0.0000000000
2.24274274 0.0000000000
2.24774775 0.0000000000
2.25275275 0.0000000000
2.25775776 0.0000000000
2.26276276 0.0000000000
2.26776777 0.0000000000
2.27277277 0.0000000000
2.27777778 0.0000000000
2.28278278 0.0000000000
2.28778779 0.0000000000
2.29279279 0.0000000000
2.29779780 0.0000000000
2.30280280 0.0000000000
2.30780781 0.0000000000
2.31281281 0.0000000000
2.31781782 0.0000000000
2.32282282 0.0000000000
2.32782783 0.0000000000
2.33283283 0.0000000000
2.33783784 0.0000000000
2.34284284 0.0000000000
2.34784785 0.0000000000
2.35285285 0.0000000000
2.35785786 0.0000000000
2.36286286 0.0000000000
2.36786787 0.0000000000
2.37287287 0.0000000000
2.37787788 0.0000000000
2.38288288 0.0000000000
2.38788789 0.0000000000
2.39289289 0.0000000000
2.39789790 0.0000000000
2.40290290 0.0000000000
2.40790791 0.0000000000
2.41291291 0.0000000000
2.41791792 0.0000000000
2.42292292 0.0000000000
2.42792793 0.0000000000
2.43293293 0.0000000000
2.43793794 0.0000122293
2.44294294 0.0000122293
2.44794795 0.0000152866
2.45295295 0.0000244586
2.45795796 0.0000366879
2.46296296 0.0000580892
2.46796797 0.0000825479
2.47297297 0.0001070065
2.47797798 0.0001559237
2.48298298 0.0002140130
2.48798799 0.0002873888
2.49299299 0.0003882807
2.49799800 0.0005380897
2.50300300 0.0006878988
2.50800801 0.0008743958
2.51301301 0.0011128674
2.51801802 0.0013757976
2.52302302 0.0017365623
2.52802803 0.0021737602
2.53303303 0.0026507033
2.53803804 0.0031612771
2.54304304 0.0038124880
2.54804805 0.0045065014
2.55305305 0.0053319800
2.55805806 0.0063439555
2.56306306 0.0075791160
2.56806807 0.0089059963
2.57307307 0.0103521125
2.57807808 0.0119510950
2.58308308 0.0137671478
2.58808809 0.0158308442
2.59309309 0.0182186173
2.59809810 0.0207500848
2.60310310 0.0233946735
2.60810811 0.0265131480
2.61311311 0.0297569730
2.61811812 0.0335541743
2.62312312 0.0374553248
2.62812813 0.0416102335
2.63313313 0.0459699832
2.63813814 0.0508403066
2.64314314 0.0559399296
2.64814815 0.0612657949
2.65315315 0.0669004503
2.65815816 0.0729386731
2.66316316 0.0792795712
2.66816817 0.0858467117
2.67317317 0.0930528337
2.67817818 0.1003629048
2.68318318 0.1078625303
2.68818819 0.1158727296
2.69319319 0.1240052219
2.69819820 0.1327308359
2.70320320 0.1414411633
2.70820821 0.1502707264
2.71321321 0.1595527741
2.71821822 0.1689846308
2.72322322 0.1785326660
2.72822823 0.1884322939
2.73323323 0.1986101387
2.73823824 0.2087176649
2.74324324 0.2189169110
2.74824825 0.2294218899
2.75325325 0.2399880153
2.75825826 0.2507773256
2.76326326 0.2613770817
2.76826827 0.2724782395
2.77327327 0.2836497158
2.77827828 0.2944084529
2.78328328 0.3052252792
2.78828829 0.3162286025
2.79329329 0.3269598237
2.79829830 0.3379723190
2.80330330 0.3489817569
2.80830831 0.3597649526
2.81331331 0.3706582121
2.81831832 0.3813558027
2.82332332 0.3922398902
2.82832833 0.4030047419
2.83333333 0.4135922686
2.83833834 0.4239749544
2.84334334 0.4344463026
2.84834835 0.4444284784
2.85335335 0.4545512913
2.85835836 0.4645548683
2.86336336 0.4744636682
2.86836837 0.4842318311
2.87337337 0.4936025413
2.87837838 0.5033829334
2.88338338 0.5129951725
2.88838839 0.5222313602
2.89339339 0.5313146816
2.89839840 0.5404224616
2.90340340 0.5489768652
2.90840841 0.5576505046
2.91341341 0.5661254177
2.91841842 0.5745911588
2.92342342 0.5827236512
2.92842843 0.5905198375
2.93343343 0.5984169156
2.93843844 0.6061519553
2.94344344 0.6136485235
2.94844845 0.6209830532
2.95345345 0.6285346533
2.95845846 0.6353952972
2.96346346 0.6424668968
2.96846847 0.6494590058
2.97347347 0.6559283118
2.97847848 0.6622936686
2.98348348 0.6689066689
2.98848849 0.6749540636
2.99349349 0.6810259170
2.99849850 0.6870885983
3.00350350 0.6927324257
3.00850851 0.6983089919
3.01351351 0.7039528193
3.01851852 0.7092114234
3.02352352 0.7145097727
3.02852853 0.7198142368
3.03353353 0.7247793374
3.03853854 0.7295334823
3.04354354 0.7342020221
3.04854855 0.7387024089
3.05355355 0.7431141331
3.05855856 0.7474799974
3.06356356 0.7518152885
3.06856857 0.7561505795
3.07357357 0.7601495645
3.07857858 0.7644267663
3.08358358 0.7682545409
3.08858859 0.7721832073
3.09359359 0.7759406634
3.09859860 0.7796002849
3.10360360 0.7830550655
3.10860861 0.7864089543
3.11361361 0.7897414418
3.11861862 0.7930219547
3.12362362 0.7963177542
3.12862863 0.7993597955
3.13363363 0.8025333019
3.13863864 0.8054775088
3.14364364 0.8084370022
3.14864865 0.8112099987
3.15365365 0.8139524219
3.15865866 0.8168263101
3.16366366 0.8196054213
3.16866867 0.8221032582
3.17367367 0.8244696300
3.17867868 0.8271019894
3.18368368 0.8293430108
3.18868869 0.8316971533
3.19369369 0.8339198307
3.19869870 0.8361058202
3.20370370 0.8382795804
3.20870871 0.8403799647
3.21371371 0.8423916865
3.21871872 0.8444064656
3.22372372 0.8463417542
3.22872873 0.8482342402
3.23373373 0.8501939875
3.23873874 0.8519702950
3.24374374 0.8536671120
3.24874875 0.8553853303
3.25375375 0.8571249499
3.25875876 0.8588156523
3.26376376 0.8605308133
3.26876877 0.8621756557
3.27377377 0.8637287783
3.27877878 0.8652819009
3.28378378 0.8668747688
3.28878879 0.8684187194
3.29379379 0.8698923515
3.29879880 0.8712956650
3.30380380 0.8726898066
3.30880881 0.8740411455
3.31381381 0.8753007646
3.31881882 0.8766582183
3.32382382 0.8780768184
3.32882883 0.8793089216
3.33383383 0.8804217890
3.33883884 0.8815835736
3.34384384 0.8826933836
3.34884885 0.8838490536
3.35385385 0.8849374624
3.35885886 0.8860411577
3.36386386 0.8871326238
3.36886887 0.8881751727
3.37387387 0.8891810336
3.37887888 0.8902266397
3.38388388 0.8912202713
3.38888889 0.8922230749
3.39389389 0.8931922478
3.39889890 0.8941216755
3.40390390 0.8950541606
3.40890891 0.8960019322
3.41391391 0.8968304681
3.41891892 0.8977507238
3.42392392 0.8985731450
3.42892893 0.8994383689
3.43393393 0.9002485608
3.43893894 0.9009853768
3.44394394 0.9017588808
3.44894895 0.9025201554
3.45395395 0.9032416848
3.45895896 0.9040274181
3.46396396 0.9048406674
3.46896897 0.9055591394
3.47397397 0.9062317516
3.47897898 0.9069899689
3.48398398 0.9076870397
3.48898899 0.9083902251
3.49399399 0.9090567226
3.49899900 0.9097323921
3.50400400 0.9103132844
3.50900901 0.9109981259
3.51401401 0.9116860246
3.51901902 0.9122241144
3.52402402 0.9128080640
3.52902903 0.9134501029
3.53403403 0.9140157086
3.53903904 0.9145874289
3.54404404 0.9151897225
3.54904905 0.9157369842
3.55405405 0.9163729084
3.55905906 0.9169415714
3.56406406 0.9175071771
3.56906907 0.9180513815
3.57407407 0.9185160953
3.57907908 0.9190297264
3.58408408 0.9194730390
3.58908909 0.9199102369
3.59409409 0.9204116386
3.59909910 0.9208855245
3.60410410 0.9213135504
3.60910911 0.9217874362
3.61411411 0.9221910035
3.61911912 0.9226587747
3.62412412 0.9231418325
3.62912913 0.9236218330
3.63413413 0.9240559736
3.63913914 0.9245237447
3.64414414 0.9249578853
3.64914915 0.9253492233
3.65415415 0.9257497332
3.65915916 0.9261991605
3.66416416 0.9266852756
3.66916917 0.9271224735
3.67417417 0.9275474421
3.67917918 0.9279510094
3.68418418 0.9283117741
3.68918919 0.9286480802
3.69419419 0.9290302461
3.69919920 0.9294154695
3.70420420 0.9297273169
3.70920921 0.9301278269
3.71421421 0.9304671903
3.71921922 0.9308371270
3.72422422 0.9311978917
3.72922923 0.9315678283
3.73423423 0.9319041344
3.73923924 0.9322129245
3.74424424 0.9325614599
3.74924925 0.9328733074
3.75425425 0.9331698682
3.75925926 0.9334847730
3.76426426 0.9338057924
3.76926927 0.9341237545
3.77427427 0.9344111433
3.77927928 0.9347596787
3.78428428 0.9350959848
3.78928929 0.9354506349
3.79429429 0.9357135651
3.79929930 0.9360009539
3.80430430 0.9363066867
3.80930931 0.9366399354
3.81431431 0.9368998083
3.81931932 0.9371841398
3.82432432 0.9374531847
3.82932933 0.9377436308
3.83433433 0.9380524209
3.83933934 0.9382847779
3.84434434 0.9385660520
3.84934935 0.9388412116
3.85435435 0.9391286004
3.85935936 0.9393487280
3.86436436 0.9396514035
3.86936937 0.9398990470
3.87437437 0.9401833785
3.87937938 0.9404860540
3.88438438 0.9407428695
3.88938939 0.9409874558
3.89439439 0.9412534433
3.89939940 0.9415286028
3.90440440 0.9417793037
3.90940941 0.9420238900
3.91441441 0.9422623615
3.91941942 0.9425375211
3.92442442 0.9427331900
3.92942943 0.9430114069
3.93443443 0.9432468211
3.93943944 0.9434577768
3.94444444 0.9437084777
3.94944945 0.9439255479
3.95445445 0.9441793062
3.95945946 0.9444391790
3.96446446 0.9446348480
3.96946947 0.9448274597
3.97447447 0.9450384153
3.97947948 0.9452952309
3.98448448 0.9455459318
3.98948949 0.9457446581
3.99449449 0.9459678430
3.99949950 0.9461665693
4.00450450 0.9463866970
4.00950951 0.9466037672
4.01451451 0.9467994362
4.01951952 0.9469828759
4.02452452 0.9471785449
4.02952953 0.9474017298
4.03453453 0.9476738320
4.03953954 0.9479061889
4.04454454 0.9481232592
4.04954955 0.9482944696
4.05455455 0.9484901386
4.05955956 0.9486735783
4.06456456 0.9488784192
4.06956957 0.9490710309
4.07457457 0.9492605852
4.07957958 0.9494593116
4.08458458 0.9496244073
4.08958959 0.9497742163
4.09459459 0.9499576560
4.09959960 0.9501961276
4.10460460 0.9503642806
4.10960961 0.9505477203
4.11461461 0.9507770199
4.11961962 0.9509329436
4.12462462 0.9511194406
4.12962963 0.9513151096
4.13463463 0.9515107786
4.13963964 0.9516881036
4.14464464 0.9518531993
4.14964965 0.9520213524
4.15465465 0.9522231360
4.15965966 0.9523882317
4.16466466 0.9525472128
4.16966967 0.9527551111
4.17467467 0.9529049202
4.17967968 0.9530975318
4.18468468 0.9532809715
4.18968969 0.9534430099
4.19469469 0.9536081056
4.19969970 0.9537640293
4.20470470 0.9539291250
4.20970971 0.9541247940
4.21471471 0.9543051764
4.21971972 0.9544886160
4.22472472 0.9546231385
4.22972973 0.9547912915
4.23473473 0.9549196993
4.23973974 0.9550878523
4.24474474 0.9552835213
4.24974975 0.9554425024
4.25475475 0.9556137127
4.25975976 0.9557757511
4.26476476 0.9559011016
4.26976977 0.9560295093
4.27477477 0.9561793184
4.27977978 0.9563077262
4.28478478 0.9564575352
4.28978979 0.9566073443
4.29479479 0.9567754974
4.29979980 0.9569039051
4.30480480 0.9570842875
4.30980981 0.9572249246
4.31481481 0.9573288737
4.31981982 0.9575000841
4.32482482 0.9576437785
4.32982983 0.9577752436
4.33483483 0.9579219953
4.33983984 0.9580656897
4.34484484 0.9582154988
4.34984985 0.9583805945
4.35485485 0.9585395756
4.35985986 0.9586863273
4.36486486 0.9587963911
4.36986987 0.9589033976
4.37487487 0.9590287481
4.37987988 0.9591571558
4.38488488 0.9592855636
4.38988989 0.9594384300
4.39489489 0.9595974111
4.39989990 0.9597594494
4.40490490 0.9599031439
4.40990991 0.9600254370
4.41491491 0.9601477301
4.41991992 0.9602700232
4.42492492 0.9604228896
4.42992993 0.9606002146
4.43493493 0.9607225077
4.43993994 0.9608448009
4.44494494 0.9609915526
4.44994995 0.9611199604
4.45495495 0.9612728268
4.45995996 0.9614165212
4.46496496 0.9615235277
4.46996997 0.9616580501
4.47497497 0.9618139738
4.47997998 0.9619209803
4.48498498 0.9620341014
4.48998999 0.9621502799
4.49499499 0.9623214903
4.50000000 0.9624621273
4.50500501 0.9626119364
4.51001001 0.9627189429
4.51501502 0.9628656946
4.52002002 0.9629910451
4.52502503 0.9630919369
4.53003003 0.9632570326
4.53503504 0.9633640391
4.54004004 0.9634924469
4.54504505 0.9635994533
4.55005005 0.9637217465
4.55505506 0.9638379249
4.56006006 0.9639265874
4.56506507 0.9640763965
4.57007007 0.9642139763
4.57507508 0.9643484987
4.58008008 0.9644769065
4.58508509 0.9646144862
4.59009009 0.9647184354
4.59509510 0.9648437858
4.60010010 0.9649599643
4.60510511 0.9650883721
4.61011011 0.9652259518
4.61511512 0.9653299010
4.62012012 0.9654613661
4.62512513 0.9655592006
4.63013013 0.9656723217
4.63513514 0.9658190734
4.64014014 0.9659352519
4.64514515 0.9660483730
4.65015015 0.9662073541
4.65515516 0.9663265899
4.66016016 0.9664274817
4.66516517 0.9665467175
4.67017017 0.9666995839
4.67517518 0.9668218770
4.68018018 0.9669441701
4.68518519 0.9670695206
4.69019019 0.9671826417
4.69519520 0.9672774189
4.70020020 0.9673935973
4.70520521 0.9674792025
4.71021021 0.9676014956
4.71521522 0.9677115595
4.72022022 0.9678124513
4.72522523 0.9679469737
4.73023023 0.9680753815
4.73523524 0.9681946173
4.74024024 0.9683444263
4.74524525 0.9684514328
4.75025025 0.9685706686
4.75525526 0.9687021337
4.76026026 0.9688244268
4.76526527 0.9689742359
4.77027027 0.9690904144
4.77527528 0.9692096501
4.78028028 0.9692921980
4.78528529 0.9694206058
4.79029029 0.9695306696
4.79529530 0.9696407334
4.80030030 0.9697813705
4.80530531 0.9698975489
4.81031031 0.9700381860
4.81531532 0.9701421352
4.82032032 0.9702980589
4.82532533 0.9704509253
4.83033033 0.9706160210
4.83533534 0.9707321995
4.84034034 0.9708697792
4.84534535 0.9710257030
4.85035035 0.9711174228
4.85535536 0.9712244293
4.86036036 0.9713436651
4.86536537 0.9714629009
4.87037037 0.9715974233
4.87537538 0.9717380604
4.88038038 0.9718236656
4.88538539 0.9719184427
4.89039039 0.9720315639
4.89539540 0.9721202264
4.90040040 0.9722822647
4.90540541 0.9724167872
4.91041041 0.9725237937
4.91541542 0.9726613734
4.92042042 0.9727622652
4.92542543 0.9728937303
4.93043043 0.9730313101
4.93543544 0.9731597179
4.94044044 0.9732789537
4.94544545 0.9734134761
4.95045045 0.9735235399
4.95545546 0.9736213744
4.96046046 0.9737467248
4.96546547 0.9738659606
4.97047047 0.9739943684
4.97547548 0.9740922029
4.98048048 0.9741992094
4.98548549 0.9743123305
4.99049049 0.9744560249
4.99549550 0.9745936047
5.00050050 0.9747097831
5.00550551 0.9748229043
5.01051051 0.9749574267
5.01551552 0.9750644332
5.02052052 0.9751806116
5.02552553 0.9753120768
5.03053053 0.9754618858
5.03553554 0.9755566630
5.04054054 0.9756361535
5.04554555 0.9757584466
5.05055055 0.9758746251
5.05555556 0.9759541156
5.06056056 0.9760488928
5.06556557 0.9761314406
5.07057057 0.9762629057
5.07557558 0.9763454536
5.08058058 0.9764769187
5.08558559 0.9766083838
5.09059059 0.9767367916
5.09559560 0.9768621420
5.10060060 0.9769844351
5.10560561 0.9771006136
5.11061061 0.9772137347
5.11561562 0.9773115692
5.12062062 0.9774277477
5.12562563 0.9775164102
5.13063063 0.9776417607
5.13563564 0.9777579391
5.14064064 0.9778680029
5.14564565 0.9779841814
5.15065065 0.9780789586
5.15565566 0.9781859650
5.16066066 0.9783052008
5.16566567 0.9784152646
5.17067067 0.9785008698
5.17567568 0.9786078763
5.18068068 0.9787209974
5.18568569 0.9788280039
5.19069069 0.9789044371
5.19569570 0.9789716983
5.20070070 0.9790787048
5.20570571 0.9791704246
5.21071071 0.9792621445
5.21571572 0.9793813803
5.22072072 0.9795403613
5.22572573 0.9796320812
5.23073073 0.9797452023
5.23573574 0.9798491514
5.24074074 0.9799286420
5.24574575 0.9800478778
5.25075075 0.9801426549
5.25575576 0.9802496614
5.26076076 0.9803474959
5.26576577 0.9804331011
5.27077077 0.9805401076
5.27577578 0.9806318274
5.28078078 0.9807571778
5.28578579 0.9808886429
5.29079079 0.9809773055
5.29579580 0.9810690253
5.30080080 0.9811821464
5.30580581 0.9812860956
5.31081081 0.9813808727
5.31581582 0.9814695353
5.32082082 0.9815612551
5.32582583 0.9816560323
5.33083083 0.9817538668
5.33583584 0.9818333573
5.34084084 0.9819067332
5.34584585 0.9820045676
5.35085085 0.9821207461
5.35585586 0.9822308099
5.36086086 0.9823072431
5.36586587 0.9824111923
5.37087087 0.9825181987
5.37587588 0.9825854600
5.38088088 0.9826710651
5.38588589 0.9827841863
5.39089089 0.9828850781
5.39589590 0.9829890272
5.40090090 0.9831143777
5.40590591 0.9831908109
5.41091091 0.9832764161
5.41591592 0.9833742506
5.42092092 0.9834812571
5.42592593 0.9836096648
5.43093093 0.9837197286
5.43593594 0.9837808752
5.44094094 0.9838634230
5.44594595 0.9839612575
5.45095095 0.9840713213
5.45595596 0.9841599839
5.46096096 0.9842425317
5.46596597 0.9843587102
5.47097097 0.9844351434
5.47597598 0.9845176912
5.48098098 0.9846063537
5.48598599 0.9847103029
5.49099099 0.9847897934
5.49599600 0.9848784559
5.50100100 0.9849640611
5.50600601 0.9850496663
5.51101101 0.9851260995
5.51601602 0.9852086473
5.52102102 0.9852881379
5.52602603 0.9853706857
5.53103103 0.9854562909
5.53603604 0.9855418961
5.54104104 0.9856152720
5.54604605 0.9856825332
5.55105105 0.9857773103
5.55605606 0.9858537435
5.56106106 0.9859362914
5.56606607 0.9860035526
5.57107107 0.9860708138
5.57607608 0.9861472470
5.58108108 0.9862145082
5.58608609 0.9862909414
5.59109109 0.9863979479
5.59609610 0.9864468652
5.60110110 0.9865080117
5.60610611 0.9865722156
5.61111111 0.9866333622
5.61611612 0.9866945087
5.62112112 0.9867617699
5.62612613 0.9868473751
5.63113113 0.9869421523
5.63613614 0.9870247002
5.64114114 0.9871225346
5.64614615 0.9871959105
5.65115115 0.9872631717
5.65615616 0.9873365476
5.66116116 0.9873946368
5.66616617 0.9874710700
5.67117117 0.9875719619
5.67617618 0.9876361657
5.68118118 0.9877003696
5.68618619 0.9877768028
5.69119119 0.9878593507
5.69619620 0.9879418985
5.70120120 0.9880183317
5.70620621 0.9880917076
5.71121121 0.9881834274
5.71621622 0.9882598606
5.72122122 0.9883332365
5.72622623 0.9884004977
5.73123123 0.9884677589
5.73623624 0.9885289055
5.74124124 0.9885992241
5.74624625 0.9886725999
5.75125125 0.9887520904
5.75625626 0.9888071224
5.76126126 0.9888896702
5.76626627 0.9889722181
5.77127127 0.9890211353
5.77627628 0.9891006258
5.78128128 0.9891709444
5.78628629 0.9892015177
5.79129129 0.9892596069
5.79629630 0.9893452121
5.80130130 0.9894094160
5.80630631 0.9894644479
5.81131131 0.9895194798
5.81631632 0.9895897983
5.82132132 0.9896387156
5.82632633 0.9897059768
5.83133133 0.9897426647
5.83633634 0.9897976966
5.84134134 0.9898588432
5.84634635 0.9899108177
5.85135135 0.9899597350
5.85635636 0.9900178242
5.86136136 0.9900820281
5.86636637 0.9901523467
5.87137137 0.9902196079
5.87637638 0.9902715824
5.88138138 0.9903327290
5.88638639 0.9904213915
5.89139139 0.9904886527
5.89639640 0.9905620286
5.90140140 0.9906384618
5.90640641 0.9907210097
5.91141141 0.9907852135
5.91641642 0.9908341308
5.92142142 0.9908952773
5.92642643 0.9909625386
5.93143143 0.9910267424
5.93643644 0.9910787170
5.94144144 0.9911398636
5.94644645 0.9912040675
5.95145145 0.9912652140
5.95645646 0.9913233033
5.96146146 0.9913936218
5.96646647 0.9914578257
5.97147147 0.9914975710
5.97647648 0.9915464882
5.98148148 0.9915923481
5.98648649 0.9916412654
5.99149149 0.9916962973
5.99649650 0.9917390999
6.00150150 0.9918094184
6.00650651 0.9918705650
6.01151151 0.9919439408
6.01651652 0.9919928581
6.02152152 0.9920662340
6.02652653 0.9921273805
6.03153153 0.9921762978
6.03653654 0.9922496736
6.04154154 0.9922955335
6.04654655 0.9923627948
6.05155155 0.9924331133
6.05655656 0.9925064892
6.06156156 0.9925554064
6.06656657 0.9926348970
6.07157157 0.9926838142
6.07657658 0.9927663621
6.08158158 0.9928305659
6.08658659 0.9928764259
6.09159159 0.9929253431
6.09659660 0.9929803750
6.10160160 0.9930476362
6.10660661 0.9931026681
6.11161161 0.9931546427
6.11661662 0.9931974453
6.12162162 0.9932555345
6.12662663 0.9933075091
6.13163163 0.9933686557
6.13663664 0.9934114583
6.14164164 0.9934695475
6.14664665 0.9935306940
6.15165165 0.9935918406
6.15665666 0.9936132419
6.16166166 0.9936591018
6.16666667 0.9937263630
6.17167167 0.9937661083
6.17667668 0.9938272549
6.18168168 0.9938761721
6.18668669 0.9939464906
6.19169169 0.9940015225
6.19669670 0.9940657264
6.20170170 0.9941024144
6.20670671 0.9941513316
6.21171171 0.9942155355
6.21671672 0.9942552808
