# JeLLFysh - a Python application for all-atom event-chain Monte Carlo - https://github.com/jellyfysh
# Copyright (C) 2019 The JeLLyFysh organization
# (see the AUTHORS file for the full list of authors)
#
# This file is part of JeLLyFysh.
#
# JeLLyFysh is free software: you can redistribute it and/or modify it under the terms of the GNU General Public
# License as published by the Free Software Foundation, either > version 3 of the License, or (at your option) any
# later version.
#
# JeLLyFysh is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied
# warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU General Public License for more details.
#
# You should have received a copy of the GNU General Public License along with JeLLyFysh in the LICENSE file.
# If not, see <https://www.gnu.org/licenses/>.
#
# If you use JeLLyFysh in published work, please cite the following reference (see [Hoellmer2019] in References.bib):
# Philipp Hoellmer, Liang Qin, Michael F. Faulkner, A. C. Maggs, Werner Krauth
# JeLLyFysh-Version1.0 -- a Python application for all-atom event-chain Monte Carlo,
# arXiv e-prints: 1907.12502 (2019), https://arxiv.org/abs/1907.12502
#
1.6774000000    0.00005003815409
1.6794000000    0.00006254769262
1.6814000000    0.00008756676966
1.6834000000    0.00011258584671
1.6854000000    0.00015011446228
1.6874000000    0.00018764307785
1.6894000000    0.00026270030899
1.6914000000    0.00032524800160
1.6934000000    0.00040030523274
1.6954000000    0.00048787200240
1.6974000000    0.00056292923354
1.6994000000    0.00065049600320
1.7014000000    0.00073806277286
1.7034000000    0.00082562954253
1.7054000000    0.00093821538923
1.7074000000    0.00098825354333
1.7094000000    0.00107582031299
1.7114000000    0.00117589662117
1.7134000000    0.00131350154493
1.7154000000    0.00148863508425
1.7174000000    0.00165125908505
1.7194000000    0.00186392123995
1.7214000000    0.00203905477927
1.7234000000    0.00222669785712
1.7254000000    0.00230175508825
1.7274000000    0.00253943632019
1.7294000000    0.00278962709066
1.7314000000    0.00297727016850
1.7334000000    0.00321495140044
1.7354000000    0.00350267078647
1.7374000000    0.00374035201841
1.7394000000    0.00396552371183
1.7414000000    0.00426575263639
1.7434000000    0.00455347202242
1.7454000000    0.00487872002402
1.7474000000    0.00514142033300
1.7494000000    0.00546666833461
1.7514000000    0.00587948310587
1.7534000000    0.00634233603122
1.7554000000    0.00673013172544
1.7574000000    0.00721800372784
1.7594000000    0.00761830896058
1.7614000000    0.00814370957855
1.7634000000    0.00878169604323
1.7654000000    0.00928207758416
1.7674000000    0.00989504497179
1.7694000000    0.01052052189795
1.7714000000    0.01117101790115
1.7734000000    0.01180900436583
1.7754000000    0.01257208621574
1.7774000000    0.01346026345088
1.7794000000    0.01423585483931
